Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito
0.140001,-88.050575,-0.000784,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026978,-0.000003
0.145001,-88.050579,-0.000783,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026979,-0.000003
0.150001,-88.050583,-0.000783,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026980,-0.000003
0.155001,-88.050587,-0.000782,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026981,-0.000003
0.160001,-88.050591,-0.000781,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026981,-0.000003
0.165001,-88.050595,-0.000781,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026982,-0.000003
0.170001,-88.050599,-0.000780,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026983,-0.000003
0.175001,-88.050602,-0.000779,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026983,-0.000003
0.180001,-88.050606,-0.000779,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026984,-0.000003
0.185001,-88.050610,-0.000778,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026985,-0.000003
0.190001,-88.050614,-0.000777,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026985,-0.000003
0.195001,-88.050618,-0.000776,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026986,-0.000003
0.200001,-88.050622,-0.000776,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026987,-0.000003
0.205001,-88.050626,-0.000775,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026988,-0.000003
0.210001,-88.050630,-0.000774,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026988,-0.000003
0.215001,-88.050633,-0.000774,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026989,-0.000003
0.220001,-88.050637,-0.000773,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026990,-0.000003
0.225001,-88.050641,-0.000772,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026990,-0.000003
0.230001,-88.050645,-0.000772,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026991,-0.000003
0.235001,-88.050649,-0.000771,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026992,-0.000003
0.240001,-88.050653,-0.000770,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026992,-0.000003
0.245001,-88.050657,-0.000770,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026993,-0.000003
0.250001,-88.050660,-0.000769,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026994,-0.000003
0.255001,-88.050664,-0.000768,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026994,-0.000003
0.260001,-88.050668,-0.000768,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026995,-0.000003
0.265001,-88.050672,-0.000767,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026996,-0.000003
0.270001,-88.050676,-0.000766,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026997,-0.000003
0.275001,-88.050680,-0.000765,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026997,-0.000003
0.280001,-88.050683,-0.000765,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026998,-0.000003
0.285001,-88.050687,-0.000764,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026999,-0.000003
0.290001,-88.050691,-0.000763,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.026999,-0.000003
0.295001,-88.050695,-0.000763,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027000,-0.000003
0.300001,-88.050699,-0.000762,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027001,-0.000003
0.305001,-88.050702,-0.000761,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027001,-0.000003
0.310001,-88.050706,-0.000761,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027002,-0.000003
0.315001,-88.050710,-0.000760,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027003,-0.000003
0.320001,-88.050714,-0.000759,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027003,-0.000003
0.325001,-88.050718,-0.000759,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027004,-0.000003
0.330001,-88.050721,-0.000758,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027005,-0.000003
0.335001,-88.050725,-0.000757,0.000070,-0.002412,-0.000119,-0.000000,-0.000002,-0.000325,-0.027005,-0.000003
