Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->picoM),INa(x1.000)(microA->picoA),INaL(x1.000)(microA->picoA),ICaL(x1.000)(microA->picoA),Ito(x1.000)(microA->picoA),IKr(x1.000)(microA->picoA),IKs(x1.000)(microA->picoA),IK1(x1.000)(microA->picoA)
10.00,-87.41,80.00,0.01,84,-3,-0,-0,-0,-0,-0,-38
10.01,-87.01,79.88,0.01,84,-2,-0,-0,0,1,-0,79
10.01,-86.61,79.77,0.01,84,-3,-0,-0,0,3,-0,190
10.02,-86.21,79.66,0.01,84,-3,-0,-0,0,4,-0,295
10.02,-85.82,79.56,0.01,84,-3,-0,-0,0,6,-0,395
10.03,-85.42,79.46,0.01,84,-3,-0,-0,0,7,-0,488
10.03,-85.02,79.38,0.01,84,-3,-0,-0,0,9,-0,576
10.04,-84.62,79.29,0.01,84,-3,-0,-0,0,10,-0,658
10.04,-84.23,79.21,0.01,84,-4,-0,-0,0,12,-0,735
10.05,-83.83,79.14,0.01,84,-4,-0,-0,0,13,-0,807
10.05,-83.44,79.07,0.01,84,-4,-0,-0,0,15,-0,874
10.06,-83.04,79.01,0.01,84,-5,-0,-0,0,17,-0,936
10.06,-82.65,78.95,0.01,84,-5,-0,-0,0,18,-0,993
10.07,-82.25,78.89,0.01,84,-5,-1,-0,0,20,-0,1046
10.07,-81.86,78.84,0.01,84,-6,-1,-0,0,21,-0,1095
10.08,-81.46,78.80,0.01,84,-6,-1,-0,0,23,-0,1139
10.08,-81.07,78.76,0.01,84,-6,-1,-0,0,25,-0,1179
10.09,-80.68,78.72,0.01,84,-7,-1,-0,0,26,-0,1215
10.09,-80.28,78.68,0.01,84,-7,-1,-0,0,28,-0,1247
10.10,-79.89,78.65,0.01,84,-8,-1,-0,0,30,-0,1276
10.10,-79.50,78.63,0.01,84,-9,-1,-0,0,32,-0,1302
10.11,-79.10,78.60,0.01,84,-9,-1,-0,0,33,-0,1324
10.11,-78.71,78.58,0.01,84,-10,-1,-0,0,35,-0,1343
10.12,-78.32,78.56,0.01,84,-10,-1,-0,0,37,-0,1359
10.12,-77.93,78.55,0.01,84,-11,-1,-0,0,38,-0,1372
10.13,-77.53,78.54,0.01,84,-12,-1,-0,0,40,-0,1383
10.13,-77.14,78.53,0.01,84,-13,-1,-0,0,42,-0,1391
10.14,-76.75,78.52,0.01,84,-13,-1,-0,0,44,0,1397
10.14,-76.36,78.52,0.01,84,-14,-1,-0,0,46,0,1400
10.15,-75.96,78.51,0.01,84,-15,-1,-0,0,47,0,1401
10.15,-75.57,78.51,0.01,84,-16,-1,-0,0,49,0,1400
10.16,-75.18,78.52,0.01,84,-17,-1,-0,0,51,0,1398
10.16,-74.79,78.52,0.01,84,-18,-1,-0,0,53,0,1393
10.17,-74.39,78.52,0.01,84,-19,-1,-0,0,55,0,1387
10.17,-74.00,78.53,0.01,84,-20,-1,-0,0,57,0,1379
10.18,-73.61,78.54,0.01,84,-22,-1,-0,0,59,0,1370
10.18,-73.21,78.55,0.01,84,-23,-2,-0,0,60,0,1360
10.19,-72.82,78.56,0.01,84,-24,-2,-0,0,62,0,1348
10.19,-72.43,78.57,0.01,84,-26,-2,-0,0,64,0,1335
10.20,-72.04,78.58,0.01,84,-27,-2,-0,0,66,0,1321
10.20,-71.64,78.60,0.01,84,-28,-2,-0,0,68,0,1307
10.21,-71.25,78.61,0.01,84,-30,-2,-0,0,70,0,1291
10.21,-70.86,78.63,0.01,84,-32,-2,-0,0,72,0,1274
10.22,-70.46,78.65,0.01,84,-33,-2,-0,0,74,0,1257
10.22,-70.07,78.66,0.01,84,-35,-2,-0,0,76,0,1240
10.23,-69.68,78.68,0.01,84,-37,-2,-0,0,78,0,1221
10.23,-69.28,78.70,0.01,84,-39,-2,-0,0,80,0,1202
10.24,-68.89,78.72,0.01,84,-41,-2,-0,0,82,0,1183
10.24,-68.50,78.74,0.01,84,-44,-3,-0,0,84,0,1163
10.25,-68.10,78.76,0.01,84,-46,-3,-0,0,86,0,1143
10.25,-67.71,78.78,0.01,84,-48,-3,-0,0,88,0,1123
10.26,-67.31,78.80,0.01,84,-51,-3,-0,0,90,0,1102
10.26,-66.92,78.82,0.01,84,-54,-3,-0,0,92,0,1082
10.27,-66.53,78.84,0.01,84,-57,-3,-0,0,94,0,1061
10.27,-66.13,78.86,0.01,84,-60,-3,-0,1,96,0,1040
10.28,-65.74,78.89,0.01,84,-63,-4,-0,1,98,0,1019
10.28,-65.34,78.91,0.01,84,-66,-4,-0,1,100,0,998
10.29,-64.95,78.93,0.01,84,-70,-4,-0,1,102,0,977
10.29,-64.55,78.95,0.01,84,-74,-4,-0,1,104,0,956
10.30,-64.16,78.98,0.01,84,-78,-4,-0,1,106,0,935
10.30,-63.76,79.00,0.01,84,-83,-4,-0,1,108,0,914
10.31,-63.37,79.02,0.01,84,-87,-5,-0,1,110,0,894
10.31,-62.97,79.04,0.01,84,-92,-5,-0,1,112,0,873
10.32,-62.58,79.07,0.01,84,-98,-5,-0,1,114,0,853
10.32,-62.18,79.09,0.01,84,-104,-5,-0,1,116,0,833
10.33,-61.79,79.12,0.01,84,-110,-6,-0,1,118,0,813
10.33,-61.39,79.14,0.01,84,-116,-6,-0,1,120,0,793
10.34,-61.00,79.16,0.01,84,-124,-6,-0,1,123,0,773
10.34,-60.60,79.19,0.01,84,-131,-7,-0,1,125,0,754
10.35,-60.20,79.21,0.01,84,-140,-7,-0,1,127,0,735
10.35,-59.81,79.24,0.01,84,-148,-7,-0,1,129,0,717
10.36,-59.41,79.26,0.01,84,-158,-8,-0,1,131,0,698
10.36,-59.01,79.29,0.01,84,-169,-8,-0,1,133,0,680
10.37,-58.62,79.32,0.01,84,-180,-9,-0,1,135,0,662
10.37,-58.22,79.35,0.01,84,-192,-9,-0,1,137,0,645
10.38,-57.82,79.37,0.01,84,-205,-10,-0,1,139,0,628
10.38,-57.43,79.40,0.01,84,-220,-10,-0,1,141,0,611
10.39,-57.03,79.43,0.01,84,-235,-11,-0,1,143,0,594
10.39,-56.63,79.46,0.01,84,-252,-11,-0,1,146,0,578
10.40,-56.24,79.50,0.01,84,-271,-12,-0,1,148,0,562
10.40,-55.84,79.53,0.01,84,-291,-13,-0,1,150,0,546
10.41,-55.44,79.57,0.01,84,-313,-14,-0,1,152,0,531
10.41,-55.04,79.60,0.01,84,-337,-15,-0,1,154,0,516
10.42,-54.64,79.64,0.01,84,-363,-15,-0,1,156,0,502
10.42,-54.25,79.68,0.01,84,-392,-16,-0,1,158,0,487
10.43,-53.85,79.73,0.01,84,-423,-17,-0,1,160,0,473
10.43,-53.45,79.77,0.01,84,-457,-19,-0,1,162,0,460
10.44,-53.05,79.82,0.01,84,-495,-20,-0,1,164,0,446
10.44,-52.65,79.88,0.01,84,-536,-21,-0,1,166,0,433
10.45,-52.25,79.93,0.01,84,-581,-23,-0,1,169,0,420
10.45,-51.85,79.99,0.01,84,-630,-24,-0,1,171,0,408
10.46,-51.45,80.06,0.01,84,-685,-26,-0,1,173,0,396
10.46,-51.05,80.13,0.01,84,-744,-27,-0,1,175,0,384
10.47,-50.65,80.21,0.01,84,-809,-29,-0,1,177,0,372
10.47,-50.25,80.29,0.01,84,-881,-31,-0,1,179,0,361
10.48,-49.84,80.38,0.01,84,-960,-33,-0,1,181,0,350
10.48,-49.44,80.47,0.01,84,-1046,-36,-0,1,183,0,339
10.49,-49.04,80.58,0.01,84,-1141,-38,-0,2,185,0,329
10.49,-48.64,80.69,0.01,84,-1246,-41,-0,2,187,0,319
10.50,-48.23,80.82,0.01,84,-1361,-43,-0,2,189,0,309
10.50,-48.23,0.96,0.01,84,-1487,-46,-0,2,191,0,299
10.51,-48.22,1.10,0.01,84,-1630,-50,-0,2,191,0,299
10.51,-48.21,1.26,0.01,84,-1781,-53,-0,2,191,0,299
10.52,-48.21,1.42,0.01,84,-1938,-56,-0,2,191,0,299
10.52,-48.20,1.58,0.01,84,-2102,-59,-0,2,191,0,298
10.53,-48.19,1.76,0.01,84,-2272,-62,-0,2,191,0,298
10.53,-48.18,1.94,0.01,84,-2448,-65,-0,2,191,0,298
10.54,-48.17,2.12,0.01,84,-2631,-68,-0,2,191,0,298
10.54,-48.16,2.31,0.01,84,-2820,-71,-0,2,191,0,298
10.55,-48.15,2.51,0.01,84,-3015,-74,-0,2,191,0,297
10.55,-48.13,2.72,0.01,84,-3216,-77,-0,2,192,0,297
10.56,-48.12,2.93,0.01,84,-3423,-80,-0,2,192,0,297
10.56,-48.10,3.14,0.01,84,-3636,-83,-0,2,192,0,296
10.57,-48.09,3.36,0.01,84,-3854,-86,-0,2,192,0,296
10.57,-48.07,3.59,0.01,84,-4078,-89,-0,2,192,0,296
10.58,-48.05,3.82,0.01,84,-4308,-92,-0,2,192,0,295
10.58,-48.03,4.06,0.01,84,-4542,-95,-0,2,192,0,295
10.59,-48.01,4.30,0.01,84,-4782,-97,-0,2,192,0,294
10.59,-47.98,4.55,0.01,84,-5027,-100,-0,2,192,0,294
10.60,-47.96,4.81,0.01,84,-5277,-103,-0,2,192,0,293
10.60,-47.93,5.06,0.01,84,-5532,-105,-0,2,192,0,293
10.61,-47.91,5.33,0.01,84,-5792,-108,-0,2,193,0,292
10.61,-47.88,5.59,0.01,84,-6056,-111,-0,2,193,0,291
10.62,-47.85,5.87,0.01,84,-6326,-113,-0,2,193,0,291
10.62,-47.82,6.14,0.01,84,-6600,-116,-0,2,193,0,290
10.63,-47.79,6.43,0.01,84,-6878,-119,-0,2,193,0,289
10.63,-47.75,6.71,0.01,84,-7161,-121,-0,2,193,0,289
10.64,-47.72,7.00,0.01,84,-7449,-124,-0,2,193,0,288
10.64,-47.68,7.30,0.01,84,-7741,-126,-0,2,194,0,287
10.65,-47.64,7.60,0.01,84,-8037,-129,-0,2,194,0,286
10.65,-47.61,7.90,0.01,84,-8338,-132,-0,2,194,0,285
10.66,-47.56,8.21,0.01,84,-8643,-134,-0,2,194,0,285
10.66,-47.52,8.52,0.01,84,-8952,-137,-0,2,194,0,284
10.67,-47.48,8.84,0.01,84,-9265,-139,-0,2,195,0,283
10.67,-47.43,9.16,0.01,84,-9583,-142,-0,2,195,0,282
10.68,-47.38,9.48,0.01,84,-9905,-144,-0,2,195,0,281
10.68,-47.34,9.81,0.01,84,-10231,-147,-0,2,195,0,280
10.69,-47.28,10.15,0.01,84,-10562,-149,-0,3,196,0,278
10.69,-47.23,10.49,0.01,84,-10897,-152,-0,3,196,0,277
10.70,-47.18,10.83,0.01,84,-11236,-154,-0,3,196,0,276
10.70,-47.12,11.17,0.01,84,-11580,-156,-0,3,196,0,275
10.71,-47.06,11.53,0.01,84,-11928,-159,-0,3,197,0,274
10.71,-47.01,11.88,0.01,84,-12280,-161,-0,3,197,0,273
10.72,-46.94,12.24,0.01,84,-12637,-164,-0,3,197,0,271
10.72,-46.88,12.61,0.01,84,-12999,-166,-0,3,198,0,270
10.73,-46.82,12.98,0.01,84,-13365,-169,-0,3,198,0,269
10.73,-46.75,13.35,0.01,84,-13736,-171,-0,3,198,0,267
10.74,-46.68,13.73,0.01,84,-14112,-174,-0,3,198,0,266
10.74,-46.61,14.11,0.01,84,-14493,-176,-0,3,199,0,264
10.75,-46.54,14.50,0.01,84,-14878,-179,-0,3,199,0,263
10.75,-46.46,14.90,0.01,84,-15270,-181,-0,3,200,0,261
10.76,-46.39,15.30,0.01,84,-15666,-184,-0,3,200,0,260
10.76,-46.31,15.70,0.01,84,-16068,-186,-0,3,200,0,258
10.77,-46.23,16.12,0.01,84,-16475,-189,-0,3,201,0,257
10.77,-46.14,16.53,0.01,84,-16889,-192,-0,3,201,0,255
10.78,-46.06,16.96,0.01,84,-17308,-194,-0,3,201,0,253
10.78,-45.97,17.38,0.01,84,-17733,-197,-1,3,202,0,251
10.79,-45.88,17.82,0.01,84,-18165,-199,-1,3,202,0,250
10.79,-45.79,18.26,0.01,84,-18603,-202,-1,3,203,0,248
10.80,-45.70,18.71,0.01,84,-19048,-205,-1,3,203,0,246
10.80,-45.60,19.17,0.01,84,-19501,-207,-1,3,204,0,244
10.81,-45.51,19.63,0.01,84,-19960,-210,-1,3,204,0,242
10.81,-45.40,20.10,0.01,84,-20427,-213,-1,3,205,0,240
10.82,-45.30,20.58,0.01,84,-20902,-216,-1,3,205,0,239
10.82,-45.20,21.07,0.01,84,-21384,-218,-1,3,205,0,237
10.83,-45.09,21.56,0.01,84,-21876,-221,-1,3,206,0,235
10.83,-44.98,22.07,0.01,84,-22375,-224,-1,3,207,0,233
10.84,-44.87,22.58,0.01,84,-22884,-227,-1,3,207,0,230
10.84,-44.75,23.10,0.01,84,-23403,-230,-1,3,208,0,228
10.85,-44.63,23.64,0.01,84,-23931,-233,-1,3,208,0,226
10.85,-44.51,24.18,0.01,84,-24469,-236,-1,4,209,0,224
10.86,-44.39,24.73,0.01,84,-25018,-239,-1,4,209,0,222
10.86,-44.26,25.30,0.01,84,-25578,-242,-1,4,210,0,220
10.87,-44.13,25.87,0.01,84,-26150,-245,-1,4,210,0,217
10.87,-44.00,26.46,0.01,84,-26733,-248,-1,4,211,0,215
10.88,-43.86,27.06,0.01,84,-27329,-251,-1,4,212,0,213
10.88,-43.73,27.67,0.01,84,-27938,-255,-1,4,212,0,210
10.89,-43.58,28.30,0.01,84,-28561,-258,-1,4,213,0,208
10.89,-43.44,28.94,0.01,84,-29197,-261,-1,4,214,0,206
10.90,-43.29,29.60,0.01,84,-29849,-265,-1,4,214,0,203
10.90,-43.14,30.27,0.01,84,-30515,-268,-1,4,215,0,201
10.91,-42.98,30.96,0.01,84,-31198,-272,-1,4,216,0,198
10.91,-42.83,31.66,0.01,84,-31897,-275,-1,4,216,0,196
10.92,-42.66,32.39,0.01,84,-32614,-279,-1,4,217,0,193
10.92,-42.50,33.13,0.01,84,-33350,-283,-1,4,218,0,191
10.93,-42.33,33.89,0.01,84,-34104,-286,-1,4,219,0,188
10.93,-42.16,34.66,0.01,84,-34878,-290,-1,4,219,0,185
10.94,-41.98,35.47,0.01,84,-35673,-294,-1,4,220,0,183
10.94,-41.80,36.29,0.01,84,-36490,-298,-1,4,221,0,180
10.95,-41.61,37.13,0.01,84,-37330,-302,-1,4,222,0,177
10.95,-41.42,38.00,0.01,84,-38194,-306,-1,4,223,0,175
10.96,-41.23,38.90,0.01,84,-39082,-310,-1,4,224,0,172
10.96,-41.03,39.82,0.01,84,-39997,-315,-1,4,224,0,169
10.97,-40.82,40.76,0.01,84,-40939,-319,-1,4,225,0,166
10.97,-40.62,41.74,0.01,84,-41909,-323,-1,5,226,0,164
10.98,-40.40,42.75,0.01,84,-42910,-328,-1,5,227,0,161
10.98,-40.18,43.79,0.01,84,-43941,-332,-1,5,228,0,158
10.99,-39.96,44.86,0.01,84,-45006,-337,-1,5,229,0,155
10.99,-39.73,45.96,0.01,84,-46105,-342,-1,5,230,0,152
11.00,-39.49,47.10,0.01,84,-47240,-346,-1,5,231,0,149
11.00,-39.25,48.28,0.01,84,-48413,-351,-1,5,232,0,146
11.01,-39.00,49.50,0.01,84,-49626,-356,-1,5,233,0,143
11.01,-38.75,50.76,0.01,84,-50880,-361,-1,5,234,0,140
11.02,-38.49,52.07,0.01,84,-52178,-367,-1,5,235,0,137
11.02,-38.22,53.42,0.01,84,-53522,-372,-1,5,236,0,135
11.03,-37.95,54.82,0.01,84,-54913,-377,-1,5,237,0,131
11.03,-37.67,56.26,0.01,84,-56355,-382,-2,5,239,0,128
11.04,-37.38,57.76,0.01,84,-57849,-388,-2,5,240,0,125
11.04,-37.08,59.32,0.01,84,-59399,-393,-2,5,241,0,122
11.05,-36.78,60.94,0.01,84,-61006,-399,-2,6,242,0,119
11.05,-36.46,62.61,0.01,84,-62675,-405,-2,6,243,0,116
11.06,-36.14,64.35,0.01,84,-64407,-410,-2,6,245,0,113
11.06,-35.81,66.16,0.01,84,-66207,-416,-2,6,246,0,110
11.07,-35.47,68.03,0.01,84,-68076,-422,-2,6,247,0,107
11.07,-35.12,69.98,0.01,84,-70019,-428,-2,6,248,0,104
11.08,-34.76,72.01,0.01,84,-72039,-434,-2,6,250,0,101
11.08,-34.39,74.12,0.01,84,-74140,-440,-2,6,251,0,98
11.09,-34.01,76.31,0.01,84,-76325,-446,-2,6,252,0,95
11.09,-33.62,78.59,0.01,84,-78599,-452,-2,6,254,0,92
11.10,-33.21,80.97,0.01,84,-80965,-459,-3,6,255,0,89
11.10,-32.79,83.44,0.01,84,-83428,-465,-3,6,257,0,86
11.11,-32.36,86.01,0.01,84,-85992,-471,-3,7,258,0,83
11.11,-31.92,88.68,0.01,84,-88661,-477,-3,7,260,0,79
11.12,-31.46,91.47,0.01,84,-91439,-484,-3,7,261,0,76
11.12,-30.99,94.37,0.01,84,-94332,-490,-3,7,263,0,73
11.13,-30.51,97.38,0.01,84,-97343,-496,-3,7,264,0,71
11.13,-30.00,100.52,0.01,84,-100477,-502,-4,7,266,0,68
11.14,-29.48,103.79,0.01,84,-103737,-508,-4,7,267,0,65
11.14,-28.95,107.19,0.01,84,-107129,-514,-4,7,269,0,62
11.15,-28.39,110.72,0.01,84,-110656,-520,-5,8,271,0,59
11.15,-27.82,114.39,0.01,84,-114321,-526,-5,8,272,0,56
11.16,-27.23,118.21,0.01,84,-118128,-532,-5,8,274,0,53
11.16,-26.62,122.16,0.01,84,-122079,-538,-6,8,275,0,51
11.17,-25.99,126.27,0.01,84,-126176,-543,-6,8,277,0,48
11.17,-25.34,130.52,0.01,84,-130421,-549,-7,8,279,0,45
11.18,-24.66,134.91,0.01,84,-134813,-554,-7,9,280,0,43
11.18,-23.96,139.46,0.01,84,-139352,-559,-8,9,282,0,40
11.19,-23.24,144.15,0.01,84,-144035,-564,-9,9,283,0,38
11.19,-22.50,148.97,0.01,84,-148860,-569,-10,9,285,0,35
11.20,-21.73,153.94,0.01,84,-153820,-574,-11,10,286,0,33
11.20,-20.93,159.03,0.01,84,-158907,-578,-12,10,288,0,31
11.21,-20.11,164.24,0.01,84,-164114,-582,-13,10,289,0,29
11.21,-19.27,169.56,0.01,84,-169426,-586,-15,10,290,0,27
11.22,-18.39,174.96,0.01,84,-174830,-589,-17,11,292,0,25
11.22,-17.49,180.44,0.01,84,-180307,-593,-19,11,293,0,23
11.23,-16.56,185.98,0.01,84,-185837,-596,-22,11,294,0,21
11.23,-15.60,191.54,0.01,84,-191394,-598,-25,12,295,0,19
11.24,-14.62,197.10,0.01,84,-196951,-601,-29,12,296,0,18
11.24,-13.60,202.63,0.01,84,-202475,-603,-34,12,296,0,16
11.25,-12.56,208.09,0.01,84,-207930,-604,-39,13,297,0,15
11.25,-11.49,213.44,0.01,84,-213277,-606,-46,13,297,0,13
11.26,-10.40,218.64,0.01,84,-218471,-606,-54,14,297,0,12
11.26,-9.28,223.64,0.01,84,-223464,-607,-64,14,297,0,11
11.27,-8.14,228.39,0.01,84,-228205,-607,-76,15,297,0,10
11.27,-6.98,232.83,0.01,84,-232639,-607,-90,15,296,0,9
11.28,-5.79,236.92,0.01,84,-236710,-606,-107,16,295,0,8
11.28,-4.59,240.58,0.01,84,-240359,-605,-127,17,294,0,7
11.29,-3.37,243.77,0.01,84,-243525,-604,-150,17,293,0,6
11.29,-2.14,246.41,0.01,84,-246148,-602,-176,18,291,0,6
11.30,-0.90,248.46,0.01,84,-248171,-600,-205,19,290,0,5
11.30,0.35,249.85,0.01,84,-249536,-598,-236,20,288,0,5
11.31,1.61,250.53,0.01,84,-250193,-595,-269,21,285,0,4
11.31,2.86,250.46,0.01,84,-250095,-592,-303,22,283,0,4
11.32,4.11,249.60,0.01,84,-249203,-589,-337,23,280,0,3
11.32,5.35,247.91,0.01,84,-247490,-585,-370,24,277,0,3
11.33,6.57,245.38,0.01,84,-244935,-581,-403,25,274,0,3
11.33,7.78,242.00,0.01,84,-241533,-577,-433,27,271,0,2
11.34,8.97,237.78,0.01,84,-237290,-573,-462,28,268,0,2
11.34,10.13,232.73,0.01,84,-232228,-568,-489,30,264,0,2
11.35,11.27,226.90,0.01,84,-226382,-564,-513,31,261,0,2
11.35,12.37,220.33,0.01,84,-219801,-559,-535,33,257,0,1
11.36,13.44,213.09,0.01,84,-212549,-555,-555,35,253,0,1
11.36,14.46,205.25,0.01,84,-204700,-550,-574,37,250,0,1
11.37,15.45,196.89,0.01,84,-196339,-546,-590,39,246,0,1
11.37,16.39,188.11,0.01,84,-187559,-541,-605,41,243,0,1
11.38,17.28,179.02,0.01,84,-178459,-537,-619,43,240,0,1
11.38,18.13,169.70,0.01,84,-169140,-533,-632,45,236,0,1
11.39,18.93,160.26,0.01,84,-159701,-528,-644,47,233,0,1
11.39,19.69,150.80,0.01,84,-150241,-524,-655,50,230,0,1
11.40,20.39,141.41,0.01,84,-140851,-521,-666,52,228,0,1
11.40,21.05,132.18,0.01,84,-131616,-517,-677,55,225,0,1
11.41,21.67,123.17,0.01,84,-122609,-514,-687,57,222,0,1
11.41,22.24,114.46,0.01,84,-113896,-510,-698,60,220,0,1
11.42,22.77,106.09,0.01,84,-105531,-507,-708,63,218,0,1
11.42,23.26,98.12,0.01,84,-97555,-504,-719,66,216,0,0
11.43,23.72,90.56,0.01,84,-90000,-502,-730,68,214,0,0
11.43,24.13,83.45,0.01,84,-82887,-499,-741,71,212,0,0
11.44,24.52,76.80,0.01,84,-76228,-497,-752,74,211,0,0
11.44,24.87,70.60,0.01,84,-70027,-495,-764,77,209,0,0
11.45,25.20,64.86,0.01,84,-64280,-493,-775,80,208,0,0
11.45,25.49,59.56,0.01,84,-58977,-491,-787,83,207,0,0
11.46,25.77,54.69,0.01,84,-54103,-489,-800,86,206,0,0
11.46,26.02,50.23,0.01,84,-49642,-487,-812,89,204,0,0
11.47,26.25,46.17,0.01,84,-45571,-486,-825,92,204,0,0
11.47,26.46,42.47,0.01,84,-41869,-485,-838,95,203,0,0
11.48,26.66,39.12,0.01,84,-38511,-483,-852,97,202,0,0
11.48,26.84,36.09,0.01,84,-35473,-482,-865,100,201,0,0
11.49,27.00,33.36,0.01,84,-32730,-481,-879,103,200,0,0
11.49,27.16,30.89,0.01,84,-30260,-480,-892,106,200,0,0
11.50,27.30,28.68,0.01,84,-28039,-479,-906,109,199,0,0
11.50,27.43,26.70,0.01,84,-26045,-478,-920,112,199,0,0
11.51,27.56,24.92,0.01,84,-24258,-477,-934,115,198,0,0
11.51,27.68,23.33,0.01,84,-22658,-476,-947,118,198,0,0
11.52,27.79,21.90,0.01,84,-21228,-476,-961,121,197,0,0
11.52,27.89,20.63,0.01,84,-19949,-475,-975,124,197,0,0
11.53,27.99,19.50,0.01,84,-18807,-474,-989,127,197,0,0
11.53,28.08,18.49,0.01,84,-17788,-473,-1003,130,196,0,0
11.54,28.17,17.59,0.01,84,-16879,-473,-1017,133,196,0,0
11.54,28.25,16.79,0.01,84,-16069,-472,-1030,136,196,0,0
11.55,28.33,16.07,0.01,84,-15345,-471,-1044,139,195,0,0
11.55,28.41,15.44,0.01,84,-14700,-471,-1057,142,195,0,0
11.56,28.48,14.87,0.01,84,-14124,-470,-1071,145,195,0,0
11.56,28.55,14.37,0.01,84,-13610,-469,-1084,148,195,0,0
11.57,28.62,13.91,0.01,84,-13151,-469,-1097,151,194,0,0
11.57,28.69,13.51,0.01,84,-12740,-468,-1110,154,194,0,0
11.58,28.76,13.15,0.01,84,-12372,-468,-1123,157,194,0,0
11.58,28.82,12.83,0.01,84,-12042,-467,-1135,160,194,0,0
11.59,28.88,12.54,0.01,84,-11746,-467,-1148,163,193,0,0
11.59,28.95,12.28,0.01,84,-11479,-466,-1160,165,193,0,0
11.60,29.01,12.05,0.01,84,-11239,-466,-1173,168,193,0,0
11.60,29.06,11.84,0.01,84,-11022,-465,-1185,171,193,0,0
11.61,29.12,11.65,0.01,84,-10825,-464,-1197,174,193,0,0
11.61,29.18,11.48,0.01,84,-10646,-464,-1208,177,192,0,0
11.62,29.24,11.33,0.01,84,-10483,-463,-1220,180,192,1,0
11.62,29.29,11.18,0.01,84,-10335,-463,-1232,183,192,1,0
11.63,29.35,11.05,0.01,84,-10198,-462,-1243,186,192,1,0
11.63,29.40,10.94,0.01,84,-10073,-462,-1254,189,192,1,0
11.64,29.46,10.83,0.01,84,-9957,-461,-1265,191,191,1,0
11.64,29.51,10.72,0.01,84,-9849,-461,-1276,194,191,1,0
11.65,29.56,10.63,0.01,84,-9749,-460,-1286,197,191,1,0
11.65,29.62,10.54,0.01,84,-9655,-460,-1297,200,191,1,0
11.66,29.67,10.46,0.01,84,-9567,-459,-1307,203,191,1,0
11.66,29.72,10.38,0.01,84,-9485,-459,-1317,206,191,1,0
11.67,29.77,10.31,0.01,84,-9406,-458,-1327,208,191,1,0
11.67,29.82,10.24,0.01,84,-9332,-458,-1337,211,190,1,0
11.68,29.87,10.18,0.01,84,-9261,-457,-1347,214,190,1,0
11.68,29.93,10.11,0.01,84,-9193,-457,-1356,217,190,1,0
11.69,29.98,10.05,0.01,84,-9128,-456,-1366,220,190,1,0
11.69,30.03,10.00,0.01,84,-9066,-456,-1375,222,190,1,0
11.70,30.08,9.94,0.01,84,-9005,-455,-1384,225,190,1,0
11.70,30.12,9.89,0.01,84,-8946,-455,-1393,228,189,1,0
11.71,30.17,9.83,0.01,84,-8889,-454,-1402,231,189,1,0
11.71,30.22,9.78,0.01,84,-8834,-454,-1410,233,189,1,0
11.72,30.27,9.73,0.01,84,-8780,-453,-1419,236,189,1,0
11.72,30.32,9.68,0.01,84,-8727,-453,-1427,239,189,1,0
11.73,30.37,9.64,0.01,84,-8675,-452,-1436,242,189,1,0
11.73,30.42,9.59,0.01,84,-8624,-452,-1444,244,189,1,0
11.74,30.46,9.54,0.01,84,-8574,-451,-1452,247,188,1,0
11.74,30.51,9.50,0.01,84,-8525,-451,-1459,250,188,1,0
11.75,30.56,9.45,0.01,84,-8477,-450,-1467,253,188,1,0
11.75,30.61,9.41,0.01,84,-8429,-450,-1475,255,188,1,0
11.76,30.65,9.36,0.01,84,-8382,-449,-1482,258,188,1,0
11.76,30.70,9.32,0.01,84,-8335,-449,-1489,261,188,1,0
11.77,30.75,9.28,0.01,84,-8289,-448,-1497,263,188,1,0
11.77,30.79,9.23,0.01,84,-8243,-448,-1504,266,187,1,0
11.78,30.84,9.19,0.01,84,-8198,-447,-1511,269,187,1,0
11.78,30.88,9.15,0.01,84,-8153,-447,-1517,271,187,1,0
11.79,30.93,9.11,0.01,84,-8109,-446,-1524,274,187,1,0
11.79,30.97,9.07,0.01,84,-8065,-446,-1531,277,187,1,0
11.80,31.02,9.02,0.01,84,-8021,-446,-1537,279,187,1,0
11.80,31.06,8.98,0.01,84,-7978,-445,-1543,282,187,1,0
11.81,31.11,8.94,0.01,84,-7935,-445,-1550,285,187,1,0
11.81,31.15,8.90,0.01,84,-7892,-444,-1556,287,186,1,0
11.82,31.20,8.86,0.01,84,-7850,-444,-1562,290,186,1,0
11.82,31.24,8.82,0.01,84,-7808,-443,-1568,293,186,1,0
11.83,31.29,8.78,0.01,84,-7766,-443,-1573,295,186,1,0
11.83,31.33,8.74,0.01,84,-7724,-442,-1579,298,186,1,0
11.84,31.37,8.70,0.01,84,-7683,-442,-1585,300,186,1,0
11.84,31.42,8.66,0.01,84,-7642,-441,-1590,303,186,1,0
11.85,31.46,8.62,0.01,84,-7601,-441,-1596,306,186,1,0
11.85,31.50,8.58,0.01,84,-7561,-440,-1601,308,185,1,0
11.86,31.54,8.54,0.01,84,-7521,-440,-1606,311,185,1,0
11.86,31.59,8.50,0.01,84,-7481,-440,-1611,313,185,1,0
11.87,31.63,8.46,0.01,84,-7441,-439,-1616,316,185,1,0
11.87,31.67,8.42,0.01,84,-7401,-439,-1621,318,185,1,0
